,y1,y2
2004-04-30,2.333974786853416,2.8919779779849404
2004-05-31,2.523376542802686,2.6951398164577416
2004-06-30,1.5329185086697563,3.09571998750146
2004-07-31,2.6632569834422526,1.5538934085777418
2004-08-31,1.8818490489565587,1.8597016583496886
2004-09-30,1.7625335834061089,1.6702170246326749
2004-10-31,2.352126653905596,0.1510528089287141
2004-11-30,1.8726151141343088,-0.18828732754745725
2004-12-31,2.8774423188649756,1.7382164742016075
2005-01-31,2.7189587743961554,1.8620710468562474
2005-02-28,2.9972738073626046,2.9018516790536735
2005-03-31,3.2373122509002443,2.9325509540008436
2005-04-30,2.9127055985687758,3.927557955769826
2005-05-31,2.141088894988245,1.86166514416728
2005-06-30,1.667445370584103,3.5867735254858366
2005-07-31,1.4400260749414393,3.2117972656262217
2005-08-31,1.4121263211423205,0.6850328294795125
2005-09-30,2.1168855647818656,0.6676574337205746
2005-10-31,3.63247061759696,0.2354106126477329
2005-11-30,3.8055343885137454,2.2787932993262983
2005-12-31,5.349742395344282,2.765482885223914
2006-01-31,3.8102248992754566,2.2071979783863838
2006-02-28,4.254226799463515,4.984803446142697
2006-03-31,4.53888995104831,2.8661648670636093
2006-04-30,3.4474034574357972,4.2396960885048856
2006-05-31,3.011157333518764,4.2300226623374435
2006-06-30,3.0276055383771574,5.43483795158861
2006-07-31,3.2624728970369707,3.7137437172094043
2006-08-31,3.7330622983327246,1.383128303858693
2006-09-30,4.272779242661551,4.1529397883504675
2006-10-31,3.4000165901882626,1.177830577115294
2006-11-30,5.730221030338514,1.76634795779469
2006-12-31,5.4874986271527515,1.6702852891829574
2007-01-31,6.143998996499141,2.246264820529519
2007-02-28,5.1848650073698455,4.283263306782231
2007-03-31,5.56924656992147,4.654699401498264
2007-04-30,4.786024481622393,4.16023455886448
2007-05-31,3.685715191414273,4.028456966701493
2007-06-30,2.4624375402988106,4.392718023997016
2007-07-31,2.4147035514926656,4.151366353364735
2007-08-31,2.565161051263745,0.6784050189022097
2007-09-30,3.565061042790702,1.8636448831724097
2007-10-31,4.277526121639453,1.3622354168992503
2007-11-30,5.094733725137867,2.6058292214210246
2007-12-31,5.566250890728803,1.4833263113169723
2008-01-31,4.708875899273981,4.375747577844974
2008-02-29,5.322384456725814,4.922404740915134
2008-03-31,4.588587742923066,5.0955244995129565
2008-04-30,4.554278523986267,5.811438186891933
2008-05-31,3.986186383647933,4.772118263831512
2008-06-30,4.55725922489515,4.564787168437016
2008-07-31,3.3689250858494257,3.7498258033583465
2008-08-31,4.522637739119111,2.589274703291738
2008-09-30,5.6696757582466795,3.6842906449447725
2008-10-31,6.472585884261585,2.702870007828868
2008-11-30,5.49897531226779,2.5460375669959845
2008-12-31,7.639519972749461,3.9467138253890623
2009-01-31,6.592933694115542,2.9273303959577985
2009-02-28,5.826791042891697,5.325505705747498
2009-03-31,6.094311754076759,6.322357108890418
2009-04-30,5.55989562527405,5.629508730986521
2009-05-31,3.664876026610938,6.7559466604235014
2009-06-30,5.374495659744223,4.289364762858597
2009-07-31,4.946686009845912,3.9723576115545463
2009-08-31,5.2012929087843816,4.050630245573862
2009-09-30,5.334068519705033,3.6027983774723475
2009-10-31,6.907679307421402,2.7069697786107962
2009-11-30,7.806997340200744,2.4493436581946337
2009-12-31,7.370114316606561,3.7070518274221778
2010-01-31,7.197869717973418,4.845116086901762
2010-02-28,6.742347490779706,5.9176002449654455
2010-03-31,5.760370147424278,6.429678294431053
2010-04-30,6.330595063801054,6.375060747704493
2010-05-31,5.3675040638919915,5.661524484731811
2010-06-30,4.32633109102828,4.947597879113252
2010-07-31,6.414879034889529,3.7232565299785763
2010-08-31,5.481887165383292,3.3909439122107305
2010-09-30,7.404519795258243,3.6416309144151358
2010-10-31,7.6638265238977015,4.3479589922853865
2010-11-30,7.956318149501291,4.2856930359912475
2010-12-31,8.509767925658519,5.354157444648499
2011-01-31,8.05889932853701,6.185031555084951
2011-02-28,7.8439408688243075,6.395216698668112
2011-03-31,6.7098669477232,6.803023485246531
2011-04-30,5.77939468354488,7.515422876500568
2011-05-31,4.964542231008426,6.889040159475493
2011-06-30,6.258595397681048,5.292848472913203
2011-07-31,5.370763514032733,6.266729619549194
2011-08-31,5.394753319040523,3.8085737205454766
2011-09-30,6.302484367390001,4.805781703832861
2011-10-31,7.173433409609598,4.2439129323545455
2011-11-30,7.067088993692093,4.186297701312382
2011-12-31,7.861791551138728,4.542461055577078
2012-01-31,8.411936133431842,6.784519255276552
2012-02-29,8.053040406391148,6.464777601887914
2012-03-31,7.233003644913155,6.0510150529804205
2012-04-30,5.3248955962833175,7.617566172102776
2012-05-31,5.004976500252668,5.853958413823164
2012-06-30,5.767349855230717,5.812246599947257
2012-07-31,4.826860649050635,5.545811427267274
2012-08-31,5.591398479303451,4.364579820239853
2012-09-30,6.107330401639474,3.7523417977082554
2012-10-31,6.7154009252885025,4.700819254617955
2012-11-30,6.743077261173619,4.727573736650218
2012-12-31,7.474619719976516,6.253966936789884
2013-01-31,7.212423960480751,6.148380931826472
2013-02-28,7.703324553833313,5.2752853945047775
2013-03-31,6.703877323592108,5.3087328740742015
2013-04-30,7.469129245571555,5.497727840129863
2013-05-31,6.626956088639871,6.627796195333213
2013-06-30,7.068301412896862,5.938406419799854
2013-07-31,5.801285696744171,5.738345604261416
2013-08-31,4.942917281349389,4.839025900061849
2013-09-30,6.360077110058487,3.9609857907555486
2013-10-31,6.834507560329751,4.212172910986472
2013-11-30,7.032772612737144,3.673433967539293
2013-12-31,8.12353447995656,5.950074565947035
2014-01-31,8.091657784672508,6.058022031209598
2014-02-28,7.426794032964276,7.481362641951242
2014-03-31,7.811669144673319,6.408613250586483
2014-04-30,7.389790113008555,8.01524445161649
2014-05-31,5.856333058740913,6.5437989954662275
2014-06-30,5.654881506253892,5.599576545930917
2014-07-31,6.47715131081313,6.841744401384759
2014-08-31,7.347114291060401,6.697767478246171
2014-09-30,6.402482301571975,4.819155453351608
2014-10-31,5.583391889783003,5.626730680717027
2014-11-30,8.178490724849816,4.109710167056978
2014-12-31,7.091619635637071,5.243602181807252
2015-01-31,8.406519640658242,6.64706413178767
2015-02-28,8.144469041862024,6.159316248602734
2015-03-31,7.896219031720459,6.328493928100036
2015-04-30,6.723852497049442,6.748654398779193
2015-05-31,7.557852303236514,8.35781073987478
2015-06-30,8.383706093885507,6.267087046654031
2015-07-31,7.2165340774848525,6.466678373657813
2015-08-31,7.702393116927048,6.934586601545284
2015-09-30,6.744820829198803,5.939449870989647
2015-10-31,7.474575054163448,6.616690935891523
2015-11-30,7.741155941883528,5.834753055479384
2015-12-31,7.303079865388407,5.386570376456198
2016-01-31,5.9594882137245495,4.6470539946852645
2016-02-29,8.217260247744235,4.796261655334471
2016-03-31,5.792050595121313,4.5268219438023305
2016-04-30,7.149135594029544,6.269563933416792
2016-05-31,6.299146953442488,5.385903183834847
2016-06-30,6.666785964724002,5.7127601040033325
2016-07-31,5.59569557607974,4.438765676478533
2016-08-31,5.972222193770675,4.238567500342984
2016-09-30,6.558920889412137,4.378862051284392
2016-10-31,6.117723447593769,4.085403960999512
2016-11-30,5.859380869809359,3.1579959475902273
2016-12-31,6.617759690991109,3.8676145411595617
2017-01-31,6.708432329483907,5.336791087538024
2017-02-28,7.640447771494615,5.914435801456678
2017-03-31,7.172107849432359,4.765007511476476
2017-04-30,6.383460742524869,5.35192268593565
2017-05-31,6.037165967404989,5.6500866002968
2017-06-30,6.861793154416823,4.089294227643697
2017-07-31,7.193890689857705,5.017279113374277
2017-08-31,6.962472090774714,5.862018922876382
2017-09-30,8.41253253643409,6.7005731335700665
2017-10-31,8.699774176232163,7.82117722450795
2017-11-30,9.394114531799366,7.156775385536467
2017-12-31,7.744214755013231,6.193681287629557
2018-01-31,9.162449364187644,7.665533610230998
2018-02-28,10.021377120659597,7.508905488094642
2018-03-31,9.656721893303123,8.13796501404784
2018-04-30,10.306996787059354,9.347503662480218
2018-05-31,10.134084256362703,7.914382513969284
2018-06-30,9.611217374534947,8.492316569326428
2018-07-31,11.725956917195287,9.591545004881224
2018-08-31,11.494174574077427,8.419327528264194
2018-09-30,12.838614829965849,9.500035482927577
2018-10-31,12.498408662108119,8.632579274128798
2018-11-30,11.683344769299161,9.395994078020525
2018-12-31,13.841645601297905,10.358456055935399
2019-01-31,13.591797874331615,10.832219496467337
2019-02-28,13.61652145441159,10.375169911867252
2019-03-31,16.062786639275746,11.627968900975715
2019-04-30,15.880768097498141,13.128044198208201
2019-05-31,15.869151641782981,13.68054838233668
2019-06-30,16.193866675243797,12.949376734739023
2019-07-31,17.53863976831796,15.022361932293874
2019-08-31,17.554807474054023,14.124665045435552
2019-09-30,19.16192427388719,14.230494746338005
2019-10-31,20.31262457604918,15.481073491348047
2019-11-30,19.970025836529228,17.072589474899534
2019-12-31,21.167219387735894,16.857840182336375
2020-01-31,22.731585885478598,17.45307277339278
2020-02-29,22.800757602946877,18.47152786262756
2020-03-31,24.660394676498218,19.258810041640878
2020-04-30,24.380777972947854,20.55509581138476
2020-05-31,24.00339394580137,20.507794921379283
2020-06-30,24.97185534977787,19.983874963469273
2020-07-31,25.539396968242038,20.377408998964018
2020-08-31,25.47186675693081,21.438862012959387
2020-09-30,25.675975916100146,20.006359933831966
2020-10-31,27.58338070318443,20.805954514498932
2020-11-30,29.260768742426794,22.74426647250431
2020-12-31,29.775084882047516,22.78873756303012
2021-01-31,30.971840264770048,23.226349020440207
2021-02-28,32.15658147222535,25.966618605893583
2021-03-31,31.992541234268415,25.831032440984583
2021-04-30,32.56585748109096,26.657414201648457
2021-05-31,32.83281846078013,27.36653104806752
2021-06-30,35.16692582994553,28.24430684730887
2021-07-31,35.08383055357779,27.901002200925287
2021-08-31,35.357954958629186,28.32229867889948
2021-09-30,36.66664786802362,30.222955993234894
2021-10-31,37.580830304522756,30.005012812037435
2021-11-30,38.161972232165574,30.620541503582622
2021-12-31,40.74515266882607,29.524068982812448
2022-01-31,41.25839110387941,30.790111582609654
2022-02-28,42.367387085594586,32.209634529102914
2022-03-31,42.46780021293943,32.02462094064361
2022-04-30,44.497756465657396,34.983793449691525
2022-05-31,44.90583425687577,36.03790565744315
2022-06-30,44.274712984209444,37.18139491662525
2022-07-31,45.27203120903144,36.77150948504286
2022-08-31,45.670443545653164,38.30537334869215
2022-09-30,45.23665285517231,37.33893811369135
2022-10-31,46.72145810915185,36.3853313270267
2022-11-30,47.99686247171375,37.25937697925987
2022-12-31,50.297713530185206,38.607512571704724
2023-01-31,50.01875898596967,38.90411547426589
2023-02-28,51.14570723671147,40.783722191882404
2023-03-31,51.668195507288196,40.07822284178748
2023-04-30,52.15259780333787,41.78590962538606
2023-05-31,53.12765118838148,43.84295782041949
2023-06-30,54.41397584283896,43.14275703046046
2023-07-31,53.931170067638696,44.86440540817128
2023-08-31,54.53681846813926,43.97515716158876
2023-09-30,56.53862737281905,45.4359503926864
2023-10-31,56.69007557476001,45.248287635654755
2023-11-30,58.56600205633352,45.65291825322962
2023-12-31,60.086285465491635,47.225771279282206
2024-01-31,62.18221335851761,47.67297670083645
2024-02-29,62.969427793198456,49.49562979771764
2024-03-31,65.17681189486214,51.42935769912733
2024-04-30,65.3453999176883,51.28549457163138
2024-05-31,66.6052415223577,51.28763727879949
2024-06-30,67.60253642331347,53.89900700569332
2024-07-31,67.48372686705999,55.185584633047355
2024-08-31,69.82162784742351,55.968872632815646
2024-09-30,69.8959846837062,56.327010868279444
2024-10-31,71.65284800685092,56.53855779075751
2024-11-30,72.39915372810002,57.9350037247942
2024-12-31,74.3901990425038,58.87730148828301
2025-01-31,75.38411700918083,60.42458880696096
2025-02-28,76.04005194164567,59.36343722983331
2025-03-31,78.27502188336683,61.296664567733266
2025-04-30,79.25015003356586,61.36833077928813
2025-05-31,80.4168077796818,63.73183036401745
2025-06-30,81.83197448445043,65.00655478516427
2025-07-31,83.19231067882106,65.81687832096041
2025-08-31,82.80555876984334,67.12929904782787
2025-09-30,84.2202428123408,68.98737301326081
2025-10-31,86.18112206356517,68.1201093549178
2025-11-30,87.06417466390747,69.8725783362552
2025-12-31,87.19489674520437,71.34223250423017
2026-01-31,89.15829703304688,70.51440506323412
2026-02-28,90.4130736766673,71.635612572285
2026-03-31,91.3734220310133,71.83105478762252
2026-04-30,92.9699759087852,73.43915458866924
2026-05-31,94.09264507459109,74.84632905262512
2026-06-30,95.35774099294977,76.61283391896211
2026-07-31,96.14806759932385,76.22385884319692
2026-08-31,98.1585917443221,78.73274160991988
2026-09-30,98.53513131664701,79.04827675347842
2026-10-31,99.19021278307419,81.46763413700253
2026-11-30,101.05199613923679,79.73637811518729
2026-12-31,102.56541350354928,81.65858857413157
2027-01-31,103.64558115046222,82.78817118032187
2027-02-28,105.27466872464086,84.48550678781274
2027-03-31,107.17022018396374,84.36277070581828
2027-04-30,107.6971179039561,85.92199286874722
2027-05-31,108.6766046260928,86.99487402791975
2027-06-30,109.94042894849491,88.65866666833851
2027-07-31,111.12088971465516,88.41175117083027
2027-08-31,112.14944141849301,90.2259011550711
2027-09-30,113.59415298006455,90.98837104912579
2027-10-31,114.23447750205364,91.36607425041979
2027-11-30,115.94475856963544,91.69115085701662
2027-12-31,117.93313150420744,93.60583081450808
2028-01-31,118.52515809950673,94.64905171954065
2028-02-29,120.14578790902208,95.06320321830452
2028-03-31,121.8802161182526,97.51485512878955
2028-04-30,122.76937355500691,97.6945081936147
2028-05-31,122.75185174533483,98.81093530522502
2028-06-30,125.11163997881917,99.22710214350208
2028-07-31,124.86545644149422,101.2877450991629
2028-08-31,126.55108844814498,101.0216958270759
2028-09-30,127.09124569814922,102.21873232540065
2028-10-31,128.62360898420104,103.48392799181183
2028-11-30,129.32403131371973,102.75069443369246
2028-12-31,131.2193604423691,104.0256814100119
2029-01-31,131.929048751642,104.18609821418336
2029-02-28,132.69572831722164,106.0281694766161
2029-03-31,135.0798267164273,105.69283876438452
2029-04-30,136.50412887604202,107.08251230184835
2029-05-31,136.31570412052676,108.65813736789872
2029-06-30,136.70431382818322,109.8159952937067
2029-07-31,137.79658411210693,110.61338855778985
2029-08-31,139.07224316477772,112.0209713539919
2029-09-30,139.3514222686974,111.96746597902553
2029-10-31,140.61944135893896,113.07507686161175
2029-11-30,141.2288171974928,112.32897866659188
2029-12-31,143.10549186869724,113.88613226917091
2030-01-31,144.67913316105324,115.38404029071839
2030-02-28,145.36677785711316,116.50439386102832
2030-03-31,147.37333263149853,117.18588326599694
2030-04-30,148.95409317722812,116.79927827484947
2030-05-31,151.16515528657567,119.52965635257554
2030-06-30,151.57686728544388,120.7874759955675
2030-07-31,151.82541508528803,122.36034434055739
2030-08-31,152.95105101615502,124.56209752714933
2030-09-30,154.20949709793868,125.04986367172218
2030-10-31,154.84317709119085,125.18543142328426
2030-11-30,156.31526007636123,126.56801719676979
2030-12-31,158.82999777406485,125.1824381809611
2031-01-31,160.35498615078686,126.13770918098591
2031-02-28,161.00402886869736,127.72187691885985
2031-03-31,162.4396388502611,130.55632775965216
2031-04-30,165.49748542280935,130.7797934245089
2031-05-31,166.4234987992101,131.72522712485232
2031-06-30,167.46923264825287,134.3701878437223
2031-07-31,168.68821481689758,133.93275274832712
2031-08-31,169.69575760099954,135.67332238523576
2031-09-30,171.11849763009542,137.32081057075067
2031-10-31,172.38792704151786,137.14938316709637
2031-11-30,174.18601497362096,139.6472025946743
2031-12-31,175.96031529901757,139.674756728725
2032-01-31,177.1051721850687,140.17015218199145
2032-02-29,179.30647297965058,142.55403404316678
2032-03-31,180.4094464377691,144.1866429886137
2032-04-30,181.81697146823785,145.41244318940855
2032-05-31,182.31522016111603,145.6783280432349
2032-06-30,183.42280005837756,146.51049396435565
2032-07-31,184.47411418653408,148.51168178464852
2032-08-31,186.75602289172045,147.77218921351448
2032-09-30,187.84872319768598,150.59903662552125
2032-10-31,189.27901217142622,150.29164980333275
2032-11-30,191.20637832263947,150.36904018233656
2032-12-31,192.72633107935982,151.84850384326722
2033-01-31,194.22025230494717,154.56234558502382
2033-02-28,194.132912019425,154.2463761763173
2033-03-31,195.38362927951653,156.08747336695518
2033-04-30,196.5229751103534,156.56869483217423
2033-05-31,197.7232135364748,158.61262220389344
2033-06-30,199.2309905077739,160.36124393916674
2033-07-31,200.239660741512,160.34901543830782
2033-08-31,200.56991668054584,160.5805055821383
2033-09-30,201.65612093015548,160.62304059193934
2033-10-31,202.69242456294674,162.3605977782763
2033-11-30,203.9915257088408,162.68120305706245
2033-12-31,206.1039402335904,164.89454767709165
2034-01-31,206.08616612312304,164.86700730311898
2034-02-28,206.59155378028234,165.481000388258
2034-03-31,208.14442140949842,166.90853181739683
2034-04-30,209.2263906427406,167.96069712002753
2034-05-31,210.81092520938267,168.64623613086414
2034-06-30,211.147377884701,168.10216870792087
2034-07-31,210.83661633697974,170.23068952382457
2034-08-31,211.29915896333318,169.56157918265993
2034-09-30,213.9808559198661,169.35993508784819
2034-10-31,215.40491237586386,171.49998993484158
2034-11-30,216.72965297119262,174.15239017425046
2034-12-31,217.0274671502607,173.29933705833525
2035-01-31,217.83950899958447,173.9159238289001
2035-02-28,219.5642564178864,176.07714910593683
2035-03-31,219.69351199419705,176.81436162703
2035-04-30,221.33534665212898,177.96064191637038
2035-05-31,221.12335741242376,177.60939558424826
2035-06-30,223.28486538048085,179.0813928250681
2035-07-31,223.26744902439626,177.6878452082058
2035-08-31,223.90956958423394,177.77852591141018
2035-09-30,225.30040897527175,178.36404881812172
2035-10-31,226.20617190339502,179.677667519663
2035-11-30,228.6828715044712,181.12463014851198
2035-12-31,228.46602765652813,182.92035294745233
2036-01-31,229.23932618867957,184.11267212371715
2036-02-29,230.3205590942102,183.87732864081306
2036-03-31,230.03675860679604,184.759577711054
2036-04-30,231.76542865641468,186.32835629139828
2036-05-31,232.0219532637432,186.3466210075313
2036-06-30,232.82406441374283,186.5659042496394
2036-07-31,233.7813979973871,187.49335168648952
2036-08-31,234.5723576284878,186.9891295527797
2036-09-30,235.9281450072489,186.97263301538402
2036-10-31,236.47046368798328,187.88757006114162
2036-11-30,238.68690453210297,188.76181188199152
2036-12-31,239.30959147063922,189.7612276680105
2037-01-31,239.0381469857942,192.007652661141
2037-02-28,240.65266231076592,192.7099036243861
2037-03-31,239.80072865151362,192.28972965323683
2037-04-30,241.3326855179143,193.93979931046232
2037-05-31,241.33525444825358,194.29474982305976
2037-06-30,242.84415889356137,194.4967833274102
2037-07-31,244.53177611872036,195.4966230944334
2037-08-31,245.34765473686534,195.77945514685769
2037-09-30,246.44841207936776,195.62680170001812
2037-10-31,247.02526882087145,197.21840752311482
2037-11-30,248.2609147214079,196.64097918060534
2037-12-31,248.22856001564142,197.79542380155064
2038-01-31,249.0678591201188,200.8165783186232
2038-02-28,250.22854919183058,200.46990205223335
2038-03-31,249.6587342224305,201.09790153753542
2038-04-30,250.88837222077566,201.01716262264043
2038-05-31,251.98070090322028,200.89867246467534
2038-06-30,252.9915736139062,202.1859336457004
2038-07-31,252.9981820380841,202.28727148916164
2038-08-31,254.17970809299214,202.57560075901517
2038-09-30,254.8233577613545,202.53632627270915
2038-10-31,256.3108744076643,203.7689467363183
2038-11-30,256.55051294114105,204.87576842352797
2038-12-31,259.1650304457159,205.72815438568506
2039-01-31,257.8168390205279,206.26518637100452
2039-02-28,258.601646558928,208.2422078871847
2039-03-31,258.294142380583,208.05085309587685
2039-04-30,260.53207180361596,208.2225526422439
2039-05-31,259.5189876721976,207.38694520245292
2039-06-30,261.3596856269666,210.1838822619285
2039-07-31,260.46792107112475,210.10672388832495
2039-08-31,261.2593384806155,208.6055829915308
2039-09-30,261.72405341048153,210.030323592614
2039-10-31,262.8935495832073,208.93893234073343
2039-11-30,262.65962833977585,209.13151639398467
2039-12-31,263.3071261385625,208.96095213208307
2040-01-31,263.75824741542584,211.12942451897615
2040-02-29,263.5486517523606,209.06900410251458
2040-03-31,262.847443976061,211.55552751370186
2040-04-30,265.3594665332206,210.3596028992179
2040-05-31,264.9668380511711,211.7775060452136
2040-06-30,265.7145091805863,212.0555074114731
2040-07-31,266.398303399606,213.0071736977164
2040-08-31,266.3852832056825,212.22546798438205
2040-09-30,266.79388501684485,212.9090427285705
2040-10-31,268.18793161968233,212.96593799124182
2040-11-30,268.2079965546388,213.15840091957065
2040-12-31,268.5443683371541,215.14430177029902
2041-01-31,270.1203421340321,216.11362013700892
2041-02-28,270.09665787470135,216.64585893405126
2041-03-31,270.16853512869034,216.16745825061633
2041-04-30,271.4895941493761,215.78308450840774
2041-05-31,271.5791139427851,217.9730185938542
2041-06-30,272.9287044514687,217.92636944193575
2041-07-31,272.8410400330477,218.13774350495075
2041-08-31,273.28733217597863,218.71391115055297
2041-09-30,273.7981350918856,219.25244655976843
2041-10-31,273.4988221046024,219.59014801396413
2041-11-30,275.73357406503084,219.50163108872263
2041-12-31,273.9900505197946,218.8226577025911
2042-01-31,276.94686359281536,220.23696188949154
2042-02-28,276.7963511403318,220.68479199370339
2042-03-31,277.36045207607066,221.53391419946968
2042-04-30,277.5691865629791,222.54333529232116
2042-05-31,277.6713801511798,223.38570786014049
2042-06-30,277.6815415527276,222.83841733974845
2042-07-31,278.3369007261841,222.41272359775445
2042-08-31,279.2045667680222,222.27201976616365
2042-09-30,280.73343848552565,222.69192975413333
2042-10-31,280.789233259299,224.54580316603975
2042-11-30,280.7272792942166,223.00935805921046
2042-12-31,282.15328424061,223.61732775477034
2043-01-31,283.296757626266,225.01041732216194
2043-02-28,283.76619197852744,225.9845552002137
2043-03-31,284.248215338039,226.476905309594
2043-04-30,283.689266279928,227.5995913095038
2043-05-31,285.82262694838494,228.979980086878
2043-06-30,285.89247635923516,228.34093442607752
2043-07-31,285.95888113179274,228.64779886541376
2043-08-31,285.9416071084096,229.7276960504206
2043-09-30,286.9296121562964,229.41329493166208
2043-10-31,287.36375632838764,229.91558019821224
2043-11-30,287.38431268784444,229.72488001591813
2043-12-31,289.05400031900984,230.27269147518427
2044-01-31,289.2886724426323,230.7721861366238
2044-02-29,290.04071922094755,230.45634088052836
2044-03-31,290.18346466705697,232.3328994052598
2044-04-30,291.12949846409686,231.57360790259833
2044-05-31,291.2077278059609,232.15951076110665
2044-06-30,290.3414690568923,233.52619575921537
2044-07-31,292.4524220039302,233.49947673218733
2044-08-31,292.2639824461503,234.17841076264764
2044-09-30,293.72780533217656,234.38919083899393
2044-10-31,293.53901295221715,233.43372310980874
2044-11-30,294.5481361877653,234.24860889692332
2044-12-31,295.4179579801268,234.6350721414667
2045-01-31,295.18076473758396,235.81612060410575
2045-02-28,295.27937585505293,236.16068144996714
2045-03-31,295.28287241632233,236.9037562131207
2045-04-30,295.0627202633432,236.0872789777709
2045-05-31,296.48624522768034,236.360204683065
2045-06-30,296.52421447345625,237.42754279237133
2045-07-31,297.31008495246283,236.52911136470323
2045-08-31,297.21611350817227,236.8003497169149
2045-09-30,297.34712479879533,237.34260722499218
2045-10-31,298.24662695261986,238.74605575488033
2045-11-30,299.13337929461255,237.26036060224672
2045-12-31,299.48430568812984,239.33147974270057
2046-01-31,299.5375620486963,238.31015915417714
2046-02-28,298.99396366482364,239.71603640358867
2046-03-31,299.7802321936988,239.31795157400916
2046-04-30,300.03591030484955,239.9113774695648
2046-05-31,298.9206154363542,241.51275348423968
2046-06-30,299.5351906204653,240.7474524903321
2046-07-31,300.7184141946085,239.96666311907538
2046-08-31,300.41670024238266,240.46562174699056
2046-09-30,300.36776177220054,240.46168526542502
2046-10-31,302.3025861090032,239.56081803149397
2046-11-30,301.13957538078273,240.24694784683004
2046-12-31,301.7569014876399,240.8674174130043
2047-01-31,303.28704113019444,241.68778670450132
2047-02-28,302.9711561353979,242.80005317326544
2047-03-31,301.95033512435447,243.8581969511098
2047-04-30,303.14190829660396,243.26298151658023
2047-05-31,302.72155900177216,243.55036153975658
2047-06-30,301.87607722093003,244.48941575359035
2047-07-31,301.8532601230652,241.73693274662924
2047-08-31,302.7287505655416,240.9149629337737
2047-09-30,303.2104334399585,242.28719981230415
2047-10-31,302.40691550796066,242.23940756852
2047-11-30,304.3498900273772,242.01406489593387
2047-12-31,303.7140319340498,241.9268881591016
2048-01-31,305.2955467834196,240.4190650616549
2048-02-29,305.451247892192,244.22437684057184
2048-03-31,304.42328583050767,243.2532270068975
2048-04-30,303.4064033848469,243.78106672508832
2048-05-31,304.3300003458687,244.42285180013565
2048-06-30,302.822584671912,242.44724572694244
2048-07-31,302.8154260110518,242.7549745325966
2048-08-31,302.82954159130924,243.08181200517157
2048-09-30,302.98009303311653,242.14423040192742
2048-10-31,302.73530906357627,242.11861913900628
2048-11-30,303.64913122828403,242.0770776791963
2048-12-31,302.00042761176593,242.2526752105519
2049-01-31,304.0504982565086,242.0316992800399
2049-02-28,301.60461831052766,241.95245991841898
2049-03-31,301.83038102885905,242.32674380086263
2049-04-30,301.3956112945158,243.2652938365075
2049-05-31,299.5232234903157,241.58678881746263
2049-06-30,299.63371315875685,241.83367012769222
2049-07-31,299.6889315114589,238.64120792708636
2049-08-31,299.48956873694004,239.37830530567498
2049-09-30,299.2930347447716,237.64081681900714
2049-10-31,299.94201942701153,239.51689590249083
2049-11-30,299.07382765485943,237.467132800042
2049-12-31,298.9813797493846,239.84615081799086
